id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified 
1338938277185925120,https://twitter.com/thayronefiuza/status/1338938277185925120,Tue Dec 15 20:05:36 +0000 2020,2020-12-15 20:05:36+00:00,thayronefiuza,oficialmente de férias fica com deus earte https://t.co/zZdLDd8DsF,original,,,https://pbs.twimg.com/tweet_video_thumb/EpTdQyxXUAEFQCR.jpg,,7,,,,pt,,False,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1497804259,Mon Jun 10 09:00:30 +0000 2013,False,interiorano e romantico,9017,1986,368,1,Brasil,tairone,6882,,,False
1338947060310142977,https://twitter.com/eulumex/status/1338947060310142977,Tue Dec 15 20:40:30 +0000 2020,2020-12-15 20:40:30+00:00,eulumex,"n me adaptei nada a esse earte!!! não aprendi quase nd, n consegui prestar atenção em nd e tô totalmente frustrada c meu resultado",original,,,,,6,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",149903256,Sun May 30 14:48:51 +0000 2010,False,,24453,1734,532,1,,Luma Mulinari,30532,,,False
1338953234355023878,https://twitter.com/iremicremi/status/1338953234355023878,Tue Dec 15 21:05:02 +0000 2020,2020-12-15 21:05:02+00:00,iremicremi,@alaradelgado GEJWHWJHJSGSJWGSHSG EARTE,reply,,,,,0,alaraundso,1338953159667019776,1273636829980475393,de,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1237110954770468864,Mon Mar 09 20:20:22 +0000 2020,False,ich liebe euch alle | @suesseuserin,35801,1575,714,3,irgendwo hessen ka,coco🥥(alina fan acc),16847,,,False
1338967473165639681,https://twitter.com/cudeju/status/1338967473165639681,Tue Dec 15 22:01:37 +0000 2020,2020-12-15 22:01:37+00:00,cudeju,esse último trabagglio do earte  eh a pa q ta min enterrando ⚰️,original,,,,,5,,,,es,,,2,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",377733342,Thu Sep 22 01:16:52 +0000 2011,False,Ǻ l€i dØ cÜ,54488,684,276,3,,jukona,112854,,,False
1338969469033607168,https://twitter.com/matheusschwan/status/1338969469033607168,Tue Dec 15 22:09:32 +0000 2020,2020-12-15 22:09:32+00:00,matheusschwan,"EARTE
https://t.co/fevbf2G1jN",quote,,,,https://twitter.com/marcelinours/status/1338969080322289669,5,,,,en,,False,0,1338969080322289669,marcelinours,358974434,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",256634921,Wed Feb 23 19:10:34 +0000 2011,False,we all know there's good things in this life | Agronomia - UFES,22753,1850,1459,4,Alegre - ES.,Matheus Schwan.,65019,,,False
1338970482847178756,https://twitter.com/___etro/status/1338970482847178756,Tue Dec 15 22:13:34 +0000 2020,2020-12-15 22:13:34+00:00,___etro,"Earte/1 finalizado hoje, this feels better than formatura.",original,,,,,1,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1526167352,Mon Jun 17 23:22:51 +0000 2013,False,when I’m not desperate I’m worthless | ele/dele,8646,357,308,0,"Vitória, Brasil.",P,6340,,,False
1338970593790668809,https://twitter.com/portalhuguete/status/1338970593790668809,Tue Dec 15 22:14:01 +0000 2020,2020-12-15 22:14:01+00:00,portalhuguete,@pokehooker descobri no earte,reply,,,,,0,pokehooker,1338969324955062274,1336507280,es,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2304011934,Wed Jan 22 01:51:25 +0000 2014,False,por favor limpe os pé antes de entra,23603,1841,1306,0,vitoria odeio,🦜,18843,,http://Instagram.com/hvgobello,False
1338972954944790529,https://twitter.com/fredfribe/status/1338972954944790529,Tue Dec 15 22:23:24 +0000 2020,2020-12-15 22:23:24+00:00,fredfribe,"Adeus, EARTE https://t.co/h4g83mIWiQ",original,,,https://pbs.twimg.com/tweet_video_thumb/EpT8zP-XcAQ_CJb.jpg,,6,,,,pt,,False,1,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",125734414,Tue Mar 23 18:07:01 +0000 2010,False,"Memórias importam    
Economia - UFES                        
INTP
#rstats",1043,190,812,1,,Ledgerdomain,3217,,https://fredfribe.netlify.app/,False
1338975717485318147,https://twitter.com/lxntifx/status/1338975717485318147,Tue Dec 15 22:34:22 +0000 2020,2020-12-15 22:34:22+00:00,lxntifx,eu toda vez q entro numa aula do earte https://t.co/xJHJnFleH6,quote,,,,https://twitter.com/anarcobs/status/1338875244182982656,2,,,,pt,,False,0,1338875244182982656,anarcobs,2220426235,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1091400058787033088,Fri Feb 01 18:17:06 +0000 2019,False,vocês brancos não têm coração,2577,32,47,0,,eu já prejudiquei uns bilhões,12243,,,False
1338978359846572032,https://twitter.com/ThiagoSilva63/status/1338978359846572032,Tue Dec 15 22:44:52 +0000 2020,2020-12-15 22:44:52+00:00,ThiagoSilva63,preciso de no mínimo 6 meses sem aula pra me recuperar do earte,retweet,,,,,3,,,,pt,,,2,1338845955601346560,sptacula,964333391515734021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",308607010,Tue May 31 17:58:51 +0000 2011,False,Quadro mínimo de bipolaridade,31926,200,192,0,"Espírito Santo, Brasil",não o leifert,11357,,,False
1338980749018603521,https://twitter.com/antinhum/status/1338980749018603521,Tue Dec 15 22:54:22 +0000 2020,2020-12-15 22:54:22+00:00,antinhum,esse último trabagglio do earte  eh a pa q ta min enterrando ⚰️,retweet,,,,,5,,,,es,,,2,1338967473165639681,cudeju,377733342,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",741095496098447360,Fri Jun 10 02:31:50 +0000 2016,False,alta sacerdotisa do baixo meretrício,29039,271,197,1,"Vitória, Brasil",miss bingoow,22086,,http://instagram.com/antonienss,False
1338982539613118465,https://twitter.com/vini_sanders/status/1338982539613118465,Tue Dec 15 23:01:29 +0000 2020,2020-12-15 23:01:29+00:00,vini_sanders,O Earte acabou em bom tempo https://t.co/MpPtZWDgk5,quote,,,,https://twitter.com/NetflixBrasil/status/1338953381994487811,3,,,,pt,,False,0,1338953381994487811,NetflixBrasil,231579149,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",954601508,Sun Nov 18 01:01:04 +0000 2012,False,"um rapaz latino-americano
XX, Brasília, 💙",12205,187,746,2,bsb • vix,vinicultor,1885,,http://bit.ly/ViniBlog,False
1338986640514158594,https://twitter.com/jescikkk/status/1338986640514158594,Tue Dec 15 23:17:46 +0000 2020,2020-12-15 23:17:46+00:00,jescikkk,queria q meu earte fosse fraude igual desse povo q tá se perguntando como tem gente que consegue pegar final no earte pq esse período foi o pior de todos,original,,,,,23,,,,pt,,,2,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",105934661,Mon Jan 18 00:18:25 +0000 2010,False,tanto lugar pra me levar e vc vai me levar a sério?,22238,523,379,0,,jesca,23942,,,False
1338988776379576323,https://twitter.com/luixcx_/status/1338988776379576323,Tue Dec 15 23:26:16 +0000 2020,2020-12-15 23:26:16+00:00,luixcx_,lkkkkkkkkkkkkkk ai professor so eu sei oq eu passei nesse earte,original,,,,,1,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3637947195,Sun Sep 13 03:32:59 +0000 2015,False,"no momento universitaria, mas eu largaria tudo pra brilhar sendo uma grande gostosa 
ele/dele",64983,834,1082,1,"Vitória, Brasil",luiz a sonsa,40227,,http://instagram.com/luixgarciaa,False
1338991567944757253,https://twitter.com/ruanalvex/status/1338991567944757253,Tue Dec 15 23:37:21 +0000 2020,2020-12-15 23:37:21+00:00,ruanalvex,Podia ter um role hoje pra comemorar o fim do período/EARTE,retweet,,,,,9,,,,pt,,,1,1338909767855706114,aandrezaao,153531161,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1679577642,Sun Aug 18 02:08:28 +0000 2013,False,-ES 🌎,33613,226,371,0,,ruan,1972,,,False
1338992519233892357,https://twitter.com/netinetin/status/1338992519233892357,Tue Dec 15 23:41:08 +0000 2020,2020-12-15 23:41:08+00:00,netinetin,VAI PRO INFERNO EARTE https://t.co/DX3SVltabG,original,,,https://pbs.twimg.com/ext_tw_video_thumb/1338992484752519170/pu/img/G0fZ-Xo8SR0xTYpc.jpg,,16,,,,pt,,False,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",349856835,Sat Aug 06 20:27:55 +0000 2011,False,"por que aqui se faz aqui se paga vamo entrega nas mao de deus mas nos responde, isso é errado não é? papa francisco em nome de deus nos responde",17660,508,258,4,Tabuazeiro,atalda,46216,,http://instagram.com/netumartins,False
1338993937093160960,https://twitter.com/Morello_Ra/status/1338993937093160960,Tue Dec 15 23:46:46 +0000 2020,2020-12-15 23:46:46+00:00,Morello_Ra,"Hj encerro ciclo que tava desde dia 23 de novembro, sufocado com esse earte FDP

3 semanas seguida de pura dor de cabeça e dor na coluna",original,,,,,1,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2394144701,Sat Mar 08 15:24:06 +0000 2014,False,"just don't do it

/Eng elétrica - Ufes

/quit",12763,78,402,0,,RMN,3436,,,False
1338994115023937537,https://twitter.com/rafaportiucker/status/1338994115023937537,Tue Dec 15 23:47:28 +0000 2020,2020-12-15 23:47:28+00:00,rafaportiucker,FINALMENTE HOJE TERMINOU O SEMESTRE DESSE EARTE MEU DEUS FOI UMA TORTURA NÃO AGUENTAVA MAISSSSSSSSSSSSSSSSSS,original,,,,,1,,,,pt,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",37538551,Sun May 03 23:58:51 +0000 2009,False,"pedagogia (ufes), canceriano rancoroso e servo de deus, rbd e little mix",5970,4175,170,27,vitória (es),rafael nelson edwards pinnock thirlwall,28854,,http://instagram.com/rafaportiucker,False
1338996042277261312,https://twitter.com/iisabelamarin/status/1338996042277261312,Tue Dec 15 23:55:08 +0000 2020,2020-12-15 23:55:08+00:00,iisabelamarin,EARTE acaba e eu só penso que era pra eu estar indo pro quinto período e eu não sai nem do terceiro,original,,,,,3,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1049746491974258689,Tue Oct 09 19:40:41 +0000 2018,False,"cansada, estressada e com fome",5460,78,84,0,"Espírito Santo, Brasil",Isabela Marin,992,,,False
1338998407193632771,https://twitter.com/ketheIy/status/1338998407193632771,Wed Dec 16 00:04:32 +0000 2020,2020-12-16 00:04:32+00:00,ketheIy,nao vejo a hora da lili cantar nesse earte,original,,,,,3,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2533625395,Thu May 29 23:22:07 +0000 2014,False,nada de novo sob o sol,21817,387,249,1,es,ket,28268,,https://instagram.com/nagodaket?igshid=6d5n8srvc5yv,False
1339002323100725253,https://twitter.com/gabsrufino_/status/1339002323100725253,Wed Dec 16 00:20:05 +0000 2020,2020-12-16 00:20:05+00:00,gabsrufino_,"Interiores e a matéria da Flávia fechando com 10, valeu earte, agr falta tirar 10 em tec Rec, KD MINDS",original,,,,,3,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2596702488,Mon Jun 30 18:12:28 +0000 2014,False,Arq&urb UFES 📐,16794,317,309,1,"Espírito Santo, Brasil",Gabri L,19537,,,False
1339006226202562560,https://twitter.com/_lyaizoton/status/1339006226202562560,Wed Dec 16 00:35:36 +0000 2020,2020-12-16 00:35:36+00:00,_lyaizoton,essas pérolas do earte aiaikkkkkkkkkkkkkkkkkkkk,original,,,,,0,,,,pt,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",965024797838249985,Sun Feb 18 00:46:55 +0000 2018,False,artes visuais - ufes | @flamengo,38865,598,510,0,027,𝐋𝐲𝐚𝐧𝐝𝐫𝐚,31551,,,False
1339006521145962497,https://twitter.com/matt_kematian/status/1339006521145962497,Wed Dec 16 00:36:46 +0000 2020,2020-12-16 00:36:46+00:00,matt_kematian,"ferias on 😎

o que significa?

exatamente: nada

apenas o começo da quarentena pós-Earte que vai ser a mesma coisa da quarentena pré-Earte

apenas esperando o começo da quarentena em Earte parte 2 a partir do dia 1 de fevereiro de 2021",original,,,,,3,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2586595496,Wed Jun 25 00:59:08 +0000 2014,False,História | UFES - Tomorrow Is Nearly Yesterday And Everyday Is Stupid,17300,192,397,0,ele/dele - he/him,matthews versao quarentena 🤡,8511,,,False
1339007611530858496,https://twitter.com/MediceLuiza/status/1339007611530858496,Wed Dec 16 00:41:06 +0000 2020,2020-12-16 00:41:06+00:00,MediceLuiza,"o earte não dá um minuto de paz, meu cérebro já ta de férias",reply,,,,,2,MediceLuiza,1339007474221903873,1130286390024048640,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1130286390024048640,Mon May 20 01:37:29 +0000 2019,False,"você não pode mudar o problema.








• enf ufes",4607,89,93,0,027 🌴🌊,luiza,1299,,,False
1339009368658997249,https://twitter.com/lxntifx/status/1339009368658997249,Wed Dec 16 00:48:05 +0000 2020,2020-12-16 00:48:05+00:00,lxntifx,preciso de no mínimo 6 meses sem aula pra me recuperar do earte,retweet,,,,,3,,,,pt,,,2,1338845955601346560,sptacula,964333391515734021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1091400058787033088,Fri Feb 01 18:17:06 +0000 2019,False,vocês brancos não têm coração,2577,32,47,0,,eu já prejudiquei uns bilhões,12243,,,False
1339015487280312322,https://twitter.com/marcos_briell/status/1339015487280312322,Wed Dec 16 01:12:24 +0000 2020,2020-12-16 01:12:24+00:00,marcos_briell,"Meu pai amado, última atividade do EARTE enviada!!! Acabou",original,,,,,2,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1254565356322070528,Mon Apr 27 00:18:01 +0000 2020,False,"São tempos difíceis para os sonhadores.




                                                                 UFES/ História",379,20,27,0,"Espírito Santo, Brasil. ",Marcos Briel,88,,,False
1339018848369074176,https://twitter.com/RafaelSLaurindo/status/1339018848369074176,Wed Dec 16 01:25:45 +0000 2020,2020-12-16 01:25:45+00:00,RafaelSLaurindo,Mds sem acreditar que tô de férias do EARTE e passei naquela matéria que não deve ser nomeada!,original,,,,,5,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1010160871396577280,Fri Jun 22 14:01:34 +0000 2018,False,"Deus é bom, só falo isso!",381,54,96,0,,Um quase biólogo e seu TCC,209,,,False
1339019536717275141,https://twitter.com/luizdagalera/status/1339019536717275141,Wed Dec 16 01:28:29 +0000 2020,2020-12-16 01:28:29+00:00,luizdagalera,"ENVIEI MINHA ÚLTIMA ATIVIDADE CARALHO FIM DO EARTE GRAZADEUS PORRA

por enquanto...",original,,,,,10,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",709777008834830336,Tue Mar 15 16:23:20 +0000 2016,False,herói da classe trabalhadora | cso - ufes,14104,129,229,1,"Vila Velha, Brasil",LLLLLLLLLLLLLUIZ,3782,,,False
1339019957426905088,https://twitter.com/luizdagalera/status/1339019957426905088,Wed Dec 16 01:30:10 +0000 2020,2020-12-16 01:30:10+00:00,luizdagalera,o i'll be back do earte me assombra,reply,,,,,1,luizdagalera,1339019536717275141,709777008834830336,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",709777008834830336,Tue Mar 15 16:23:20 +0000 2016,False,herói da classe trabalhadora | cso - ufes,14104,129,229,1,"Vila Velha, Brasil",LLLLLLLLLLLLLUIZ,3782,,,False
1339028229445853186,https://twitter.com/Laila_Lopes_/status/1339028229445853186,Wed Dec 16 02:03:02 +0000 2020,2020-12-16 02:03:02+00:00,Laila_Lopes_,"Cálculo minha maior nota do Earte? 🤡 tá tudo meio estranho né, eu em",original,,,,,2,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",757626111790637056,Mon Jul 25 17:18:35 +0000 2016,False,"Nada é por acaso, tudo é energia.",5225,293,251,0,"Espírito Santo, Brasil",Laila,6755,,,False
1339029449296273408,https://twitter.com/JhonMuniiiz/status/1339029449296273408,Wed Dec 16 02:07:53 +0000 2020,2020-12-16 02:07:53+00:00,JhonMuniiiz,Se eu passei neste earte foi por causa de Adriel e Letícia por que eu simplesmente entreguei a Deus e ele encarregou o fardo a Adriel e Letícia.,original,,,,,0,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",238212639,Fri Jan 14 16:44:57 +0000 2011,False,arquivologia - UFES,18090,356,265,0,"Vitória, Brasil",boiolinha apaixonado,19476,,https://www.instagram.com/jhonkloos,False
1339033457087934465,https://twitter.com/arielvelten/status/1339033457087934465,Wed Dec 16 02:23:48 +0000 2020,2020-12-16 02:23:48+00:00,arielvelten,"Estou de férias do EARTE: 😍😍😍🥳🥳🥳

Tenho relatório anual e artigo do mestrado pra entregar:😭😭😭😡😡😡",original,,,,,6,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4878430768,Fri Feb 05 18:20:51 +0000 2016,False,"Mestranda em Educação e ensino de Química na UFES
Estudante de cinema 
Cover de RBD e Kelly Key nas horas vagas.",5500,182,220,0,"Espírito Santo, Brasil",Ariel Velten,3122,,,False
1339034759733907458,https://twitter.com/paulaalochio/status/1339034759733907458,Wed Dec 16 02:28:59 +0000 2020,2020-12-16 02:28:59+00:00,paulaalochio,"Caralho média 9,75 em estatística nem me lembro a última vez que isso aconteceu na graduação...
Obrigada earte",original,,,,,1,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1132389038340677638,Sat May 25 20:52:40 +0000 2019,False,"Scientist 🧬🔬
Biologist 🌿🐢🧫",414,95,257,0,"Vitória, Brasil",biologuinha,715,,,False
1339036772781731841,https://twitter.com/nannacassa/status/1339036772781731841,Wed Dec 16 02:36:59 +0000 2020,2020-12-16 02:36:59+00:00,nannacassa,"Finalmente, os 30 trabalhos/atividades das 4 disciplinas cursadas nesse lindo e perfeito semestre EARTE do mestrado da UFES, foram enviados.  
Tem que ser muito sem noção pra fazer isso com um aluno, mas .... o mundo é assim!",original,,,,,1,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",64542742,Mon Aug 10 22:58:04 +0000 2009,False,"Mestranda no programa PPGEEDUC da UFES 📚📝
Licenciada em Matemática 👩‍🎓👩‍🏫
Licencianda em Informática  5/8 🖥
Alemanha 2013/2015 🇩🇪

🛫⚽️🏊‍♀️📷♑🇩🇪🇧🇷",2792,310,358,2,Cachoeiro de Itapemirim,Marinannaaa,11792,,,False
1339039862972887041,https://twitter.com/braga_nadine/status/1339039862972887041,Wed Dec 16 02:49:16 +0000 2020,2020-12-16 02:49:16+00:00,braga_nadine,"e eu que mandei um ""gente vcs vão entrar na aula amanhã?"" no grupo e Gabriel me avisou q essa merda de earte acabou, a ficha só caiu agora, espero q ele não esteja brincando comigo",original,,,,,6,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",938546198427979778,Wed Dec 06 23:10:25 +0000 2017,False,"Como vim para aqui meu Deus eu só tenho 6 anos     ;-;     letranda analfabeta, crente de esquerda, assisti greg news pra formar opinião",13833,140,173,0,"Espirito Santo, BR","é nadine, não nagini",7857,,,False
1339040562217951232,https://twitter.com/23sadwinter/status/1339040562217951232,Wed Dec 16 02:52:02 +0000 2020,2020-12-16 02:52:02+00:00,23sadwinter,esse semestre tem q acabar antes que o earte acabe comigo https://t.co/4wocYXy5gV,original,,,https://pbs.twimg.com/media/EpU6S1LXcAA1erO.jpg,,0,,,,pt,,False,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4827523100,Thu Jan 28 22:53:40 +0000 2016,False,,45,14,17,0,minha arte minha religiao,no patience,159,,,False
1339041388156116992,https://twitter.com/bc_cams/status/1339041388156116992,Wed Dec 16 02:55:19 +0000 2020,2020-12-16 02:55:19+00:00,bc_cams,"Adeus, EARTE https://t.co/h4g83mIWiQ",retweet,,,https://pbs.twimg.com/tweet_video_thumb/EpT8zP-XcAQ_CJb.jpg,,6,,,,pt,,False,1,1338972954944790529,fredfribe,125734414,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",811289523527237633,Tue Dec 20 19:17:50 +0000 2016,False,"Curto uma poesia, estudo economia nas horas vagas e sou uma palpiteira & militante profissional🙆🐍",49947,354,379,0,,caos,16990,,,False
1339047872466128898,https://twitter.com/antinhum/status/1339047872466128898,Wed Dec 16 03:21:05 +0000 2020,2020-12-16 03:21:05+00:00,antinhum,anyway tô de férias porraaaaa finalmente konsegui o alvará e VAI TOMAR NO CU EARTE 😭,reply,,,,,4,antinhum,1339047430785032193,741095496098447360,pt,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",741095496098447360,Fri Jun 10 02:31:50 +0000 2016,False,alta sacerdotisa do baixo meretrício,29039,271,197,1,"Vitória, Brasil",miss bingoow,22086,,http://instagram.com/antonienss,False
1339055414088970241,https://twitter.com/ascjamily/status/1339055414088970241,Wed Dec 16 03:51:03 +0000 2020,2020-12-16 03:51:03+00:00,ascjamily,queria q meu earte fosse fraude igual desse povo q tá se perguntando como tem gente que consegue pegar final no earte pq esse período foi o pior de todos,retweet,,,,,23,,,,pt,,,2,1338986640514158594,jescikkk,105934661,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",860122243782909952,Thu May 04 13:21:38 +0000 2017,False,"no momento apenas estudante da ufes, mas largaria tudo p brilhar como uma grande gostosa",46463,1506,892,0,027,Jamilu,22732,,,False
1339060489725247489,https://twitter.com/carolsaalomao/status/1339060489725247489,Wed Dec 16 04:11:13 +0000 2020,2020-12-16 04:11:13+00:00,carolsaalomao,"Pegar final no earte é foda, pqp",original,,,,,0,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1121973210562560005,Sat Apr 27 03:03:53 +0000 2019,False,compartilho doideira e peço biscoito,3976,57,62,0,"Alegre, Brasil",carulina,2590,,,False
1339090731886063616,https://twitter.com/dearrrosemary/status/1339090731886063616,Wed Dec 16 06:11:24 +0000 2020,2020-12-16 06:11:24+00:00,dearrrosemary,03:00 da manhã ESTOU DE FÉRIAS BYE BYE EARTE 2020/1,reply,,,,,1,dearrrosemary,1338851105632112643,737079627798204416,pt,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",737079627798204416,Mon May 30 00:34:12 +0000 2016,False,⚡ gryffindor // some people are just born with tragedy in their blood.,22789,143,407,0,winterfell,ester junger,5257,,,False
1339093785414946817,https://twitter.com/E_duardoray/status/1339093785414946817,Wed Dec 16 06:23:32 +0000 2020,2020-12-16 06:23:32+00:00,E_duardoray,"Credo, acabei de entregar tudo que faltava do earte agr, tô só o pó",original,,,,,1,,,,pt,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",167544639,Fri Jul 16 21:33:37 +0000 2010,False,,2704,397,393,1,Alegre - ES,Eduardo Ray,6482,,,False
1339138741512892417,https://twitter.com/jopedrobf/status/1339138741512892417,Wed Dec 16 09:22:10 +0000 2020,2020-12-16 09:22:10+00:00,jopedrobf,"24H PRA TIRAR UM 7.1 NA PROVA E PASSAR EM ALGUMA COISA NO EARTE

SIMBORA TIME",original,,,,,7,,,,pt,,,0,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",4152360459,Mon Nov 09 23:10:00 +0000 2015,False,In a mission to civilize.,10215,231,468,0,"Vitória, Brasil",João Pedro Fernandes,8133,,,False
1339164684352557056,https://twitter.com/hnk5uoe/status/1339164684352557056,Wed Dec 16 11:05:15 +0000 2020,2020-12-16 11:05:15+00:00,hnk5uoe,@Tea_earte めちゃくちゃ楽しかったし超歌好きだったし何よりてぃーさん良い人過ぎました🤦‍♀️🤦‍♀️ぜったいまたいきますっ！！,reply,,,,,1,Tea_earte,1339164401048272897,1302151645543854080,ja,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1312559004564946944,Sun Oct 04 01:03:57 +0000 2020,False,♡丨🐆 (🍵) 🐬 Am,5747,139,150,10,りるヒナアイランド💜！,ヒナコ,8019,,http://Instagram.com/pxyo.n,False
1339164964477566976,https://twitter.com/6U0w0U9/status/1339164964477566976,Wed Dec 16 11:06:22 +0000 2020,2020-12-16 11:06:22+00:00,6U0w0U9,@Tea_earte すごく楽しかったですおばさん死にかけでした😭お疲れ様でしたぁぁぁあ！！！！,reply,,,,,1,Tea_earte,1339164401048272897,1302151645543854080,ja,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1093070416707346433,Wed Feb 06 08:54:30 +0000 2019,False,はるきく➰ん‼️るあち➿❣️￤i：@6U0w0U9 h：@Mainasucat 隠れ家 @__lO_lO_,8312,91,128,4,えいえんの美少女戦士,あろん@lon(26),5556,,,False
1339165582499799041,https://twitter.com/erina__ab_/status/1339165582499799041,Wed Dec 16 11:08:50 +0000 2020,2020-12-16 11:08:50+00:00,erina__ab_,"@Tea_earte お疲れ様でした！こちらこそ20時まで枠してもらえて本当にありがとうございました！
出会いに謝謝🙏",reply,,,,,1,Tea_earte,1339164401048272897,1302151645543854080,ja,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",833200140991156226,Sun Feb 19 06:22:48 +0000 2017,False,あぱぱぱぱぱぱぱぱぱぱ@hrk7aui @MainasuCat,6974,61,80,2,えりなこかるる,えりな is ぽたと🐆,7775,,,False
1339166092845957121,https://twitter.com/tkns_0325/status/1339166092845957121,Wed Dec 16 11:10:51 +0000 2020,2020-12-16 11:10:51+00:00,tkns_0325,"@Tea_earte お疲れ様でした!!!!!
もう色々と感情が迷子なんですが、とりあえずありがとうございました!!!!!
また行きます!!!",reply,,,,,1,Tea_earte,1339164401048272897,1302151645543854080,ja,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1299706213580505089,Sat Aug 29 13:51:54 +0000 2020,False,"【よく考えるバカ】
趣味はカメラ。一応ある程度の常識はあり。",19009,92,224,1,ジョシ・ダンシ・タケシ,・タケシ・,8021,,,False
